rank,count,sites,modules,symbols,status,pattern,mapping,example_module,example_start
1,758715,107,9,4,over_3_symbols,"NULL_REG(r1) | NULL_REG(r2) | NULL_REG(r3) | NULL_REG(r4)","r1=R42;r2=R43;r3=R44;r4=R45","benchmark_rexxcps_levelb_noopt",593
919,2,1,1,6,over_3_symbols,"SUBSTRING_REG_REG_REG(r1,r2,r3) | SCOPY_REG_REG(r2,r1) | ICOPY_REG_REG(r4,r3) | NOT_REG_REG(r5,r6)","r1=R36;r2=R20;r3=R31;r4=R21;r5=R60;r6=R64","_typedformat",1139
920,2,1,1,9,over_3_symbols,"SWAP_REG_REG(r1,r2) | SWAP_REG_REG(r3,r4) | SWAP_REG_REG(r5,r6) | CALL_REG_FUNC_REG(r7,c1,r8)","r1=R21;r2=R7;r3=R22;r4=R30;r5=R23;r6=R9;r7=R24;c1=func@954528;r8=R14","floatformat",162
921,2,1,1,7,over_3_symbols,"SWAP_REG_REG(r1,r2) | SWAP_REG_REG(r3,r4) | SWAP_REG_REG(r5,r6) | RET_REG(r7)","r1=R7;r2=R21;r3=R30;r4=R22;r5=R9;r6=R23;r7=R24","floatformat",193
922,1,1,1,7,over_3_symbols,"APPENDCHAR_REG_REG(r1,r2) | LOAD_REG_STRING(r3,c1) | ICOPY_REG_REG(r4,r5) | SETSTRPOS_REG_REG(r6,r4)","r1=R0;r2=R32;r3=R59;c1=string@28800;r4=R40;r5=R31;r6=R20","_typedformat",1102
923,1,1,1,7,over_3_symbols,"APPEND_REG_REG(r1,r2) | ENDLIFE_REG(r2) | LOAD_REG_STRING(r3,c1) | IGT_REG_REG_INT(r4,r5,c2)","r1=R0;r2=R59;r3=R36;c1=string@28800;r4=R60;r5=R31;c2=int:0","_typedformat",1118
924,1,1,1,8,over_3_symbols,"BRF_ID_REG(c1,r1) | APPENDCHAR_REG_REG(r2,r3) | LOAD_REG_STRING(r4,c2) | ICOPY_REG_REG(r5,r6)","c1=label@1123;r1=R60;r2=R0;r3=R32;r4=R59;c2=string@28800;r5=R40;r6=R31","_typedformat",1099
925,1,1,1,7,over_3_symbols,"BRF_ID_REG(c1,r1) | GETATTRS_REG_REG_INT(r2,r3,c2) | INE_REG_REG_INT(r2,r2,c3) | BRF_ID_REG(c4,r2)","c1=label@176;r1=R27;r2=R29;r3=R1;c2=int:0;c3=int:2;c4=label@75","benchmark_rexxcps_levelb_noopt",46
926,1,1,1,6,over_3_symbols,"BRF_ID_REG(c1,r1) | ILT_REG_REG_REG(r1,r2,r3) | ICOPY_REG_REG(r4,r1) | IEQ_REG_REG_REG(r1,r4,r5)","c1=label@202;r1=R16;r2=R6;r3=R5;r4=R13;r5=R11","verify",195
927,1,1,1,6,over_3_symbols,"BRF_ID_REG(c1,r1) | SAY_STRING(c2) | LOAD_REG_INT(r1,c3) | CALL_REG_FUNC_REG(r2,c4,r1)","c1=label@304;r1=R33;c2=string@14152;c3=int:0;r2=R0;c4=func@14552","benchmark_rexxcps_levelb_noopt",299
928,1,1,1,6,over_3_symbols,"BRF_ID_REG(c1,r1) | SETSTRPOS_REG_REG(r2,r3) | SUBSTRING_REG_REG_REG(r4,r2,r5) | RET_REG(r4)","c1=label@126;r1=R11;r2=R8;r3=R0;r4=R7;r5=R10","left",114
929,1,1,1,8,over_3_symbols,"BRT_ID_REG(c1,r1) | LOAD_REG_FLOAT(r2,c2) | LOAD_REG_INT(r3,c3) | IGT_REG_REG_REG(r4,r3,r5)","c1=label@2179;r1=R31;r2=R14;c2=float@15608;r3=R30;c3=int:1;r4=R28;r5=R3","benchmark_rexxcps_levelb_noopt",459
930,1,1,1,9,over_3_symbols,"BRT_ID_REG(c1,r1) | STRCHAR_REG_REG_REG(r2,r3,r4) | POSCHAR_REG_REG_REG(r5,r6,r2) | IGTE_REG_REG_INT(r7,r5,c2)","c1=label@221;r1=R15;r2=R7;r3=R19;r4=R12;r5=R6;r6=R20;r7=R16;c2=int:0","verify",180
931,1,1,1,3,candidate,"CONCAT_REG_REG_REG(r1,r1,r2) | SAY_REG(r1) | ICOPY_REG_REG(r1,r3) | ITOF_REG(r1)","r1=R106;r2=R4;r3=R3","benchmark_rexxcps_levelb_noopt",2279
932,1,1,1,5,over_3_symbols,"CONCAT_REG_REG_REG(r1,r1,r2) | SAY_REG(r1) | ILT_REG_REG_INT(r1,r3,c1) | BRF_ID_REG(c2,r1)","r1=R33;r2=R3;r3=R12;c1=int:100;c2=label@304","benchmark_rexxcps_levelb_noopt",289
933,1,1,1,7,over_3_symbols,"CONCAT_REG_STRING_REG(r1,c1,r2) | SCONCAT_REG_REG_STRING(r1,r1,c2) | GETATTRS_REG_REG_INT(r3,r4,c3) | ITOS_REG(r3)","r1=R33;c1=string@12520;r2=R11;c2=string@12664;r3=R31;r4=R1;c3=int:0","benchmark_rexxcps_levelb_noopt",255
934,1,1,1,5,over_3_symbols,"CONCAT_REG_STRING_REG(r1,c1,r2) | SCONCAT_REG_REG_STRING(r1,r1,c2) | ITOS_REG(r3) | CONCAT_REG_REG_REG(r1,r1,r3)","r1=R106;c1=string@76576;r2=R11;c2=string@13032;r3=R15","benchmark_rexxcps_levelb_noopt",2239
935,1,1,1,7,over_3_symbols,"COPY_REG_REG(r1,r2) | LOAD_REG_STRING(r3,c1) | LOAD_REG_INT(r4,c2) | SETTP_REG_INT(r1,c3)","r1=R3;r2=R4;r3=R7;c1=string@1498128;r4=R5;c2=int:2;c3=int:256","trace",15662
936,1,1,1,8,over_3_symbols,"COPY_REG_REG(r1,r2) | LOAD_REG_STRING(r3,c1) | LOAD_REG_STRING(r4,c2) | LOAD_REG_STRING(r5,c3)","r1=R23;r2=R3;r3=R25;c1=string@28800;r4=R24;c2=string@1499320;r5=R29;c3=string@937688","trace",16017
937,1,1,1,6,over_3_symbols,"ENDLIFE_REG(r1) | FCOPY_REG_REG(r2,r3) | FGT_REG_REG_FLOAT(r4,r2,c1) | BRT_ID_REG(c2,r4)","r1=R30;r2=R22;r3=R14;r4=R88;c1=float@72360;c2=label@2127","benchmark_rexxcps_levelb_noopt",2111
938,1,1,1,3,candidate,"ENDLIFE_REG(r1) | ICOPY_REG_REG(r1,r2) | ITOF_REG(r1) | FDIV_REG_REG_REG(r3,r3,r1)","r1=R33;r2=R3;r3=R13","benchmark_rexxcps_levelb_noopt",438
939,1,1,1,5,over_3_symbols,"ENDLIFE_REG(r1) | ITOS_REG(r2) | SCONCAT_REG_STRING_REG(r3,c1,r2) | SCONCAT_REG_REG_STRING(r3,r3,c2)","r1=R33;r2=R12;r3=R100;c1=string@75224;c2=string@75360","benchmark_rexxcps_levelb_noopt",2179
940,1,1,1,8,over_3_symbols,"FDIV_REG_FLOAT_REG(r1,c1,r2) | LOAD_REG_INT(r3,c2) | LOAD_REG_INT(r4,c3) | SETTP_REG_INT(r5,c2)","r1=R102;c1=float@81840;r2=R21;r3=R104;c2=int:0;r4=R101;c3=int:5;r5=R103","benchmark_rexxcps_levelb_noopt",2386
941,1,1,1,6,over_3_symbols,"FDIV_REG_REG_REG(r1,r1,r2) | LOAD_REG_INT(r2,c1) | LOAD_REG_INT(r3,c2) | IGT_REG_REG_REG(r4,r2,r3)","r1=R13;r2=R33;c1=int:1;r3=R32;c2=int:2;r4=R31","benchmark_rexxcps_levelb_noopt",445
942,1,1,1,5,over_3_symbols,"FDIV_REG_REG_REG(r1,r2,r1) | FSUB_REG_REG_REG(r3,r1,r4) | ICOPY_REG_REG(r1,r5) | ITOF_REG(r1)","r1=R106;r2=R22;r3=R16;r4=R13;r5=R12","benchmark_rexxcps_levelb_noopt",2290
943,1,1,1,9,over_3_symbols,"FDIV_REG_REG_REG(r1,r2,r3) | LOAD_REG_INT(r4,c1) | LOAD_REG_INT(r5,c2) | SETTP_REG_INT(r6,c3)","r1=R21;r2=R16;r3=R106;r4=R105;c1=int:1;r5=R103;c2=int:3;r6=R23;c3=int:256","benchmark_rexxcps_levelb_noopt",2303
944,1,1,1,5,over_3_symbols,"FSUB_REG_REG_REG(r1,r2,r3) | ICOPY_REG_REG(r2,r4) | ITOF_REG(r2) | FDIV_REG_REG_REG(r5,r1,r2)","r1=R16;r2=R106;r3=R13;r4=R12;r5=R21","benchmark_rexxcps_levelb_noopt",2294
945,1,1,1,5,over_3_symbols,"GETATTRS_REG_REG_INT(r1,r2,c1) | INE_REG_REG_INT(r1,r1,c1) | BRF_ID_REG(c2,r1) | GETATTRS_REG_REG_INT(r3,r2,c1)","r1=R27;r2=R1;c1=int:0;c2=label@176;r3=R29","benchmark_rexxcps_levelb_noopt",38
946,1,1,1,5,over_3_symbols,"GETATTRS_REG_REG_INT(r1,r2,c1) | ITOS_REG(r1) | CONCAT_REG_REG_REG(r3,r3,r1) | SCONCAT_REG_REG_STRING(r3,r3,c2)","r1=R31;r2=R1;c1=int:0;r3=R33;c2=string@13032","benchmark_rexxcps_levelb_noopt",263
947,1,1,1,8,over_3_symbols,"ICOPY_REG_REG(r1,r2) | BRTPANDT_ID_REG_INT(c1,r3,c2) | LOAD_REG_STRING(r4,c3) | SETTP_REG_INT(r4,c4)","r1=R10;r2=R14;c1=label@37;r3=R15;c2=int:256;r4=R1;c3=string@312160;c4=int:0","left",22
948,1,1,1,5,over_3_symbols,"ICOPY_REG_REG(r1,r2) | ITOF_REG(r1) | FDIV_REG_REG_REG(r1,r3,r1) | FSUB_REG_REG_REG(r4,r1,r5)","r1=R106;r2=R3;r3=R22;r4=R16;r5=R13","benchmark_rexxcps_levelb_noopt",2285
949,1,1,1,4,over_3_symbols,"ICOPY_REG_REG(r1,r2) | ITOF_REG(r1) | FDIV_REG_REG_REG(r3,r3,r1) | LOAD_REG_INT(r1,c1)","r1=R33;r2=R3;r3=R13;c1=int:1","benchmark_rexxcps_levelb_noopt",440
950,1,1,1,6,over_3_symbols,"ICOPY_REG_REG(r1,r2) | ITOF_REG(r1) | FDIV_REG_REG_REG(r3,r4,r1) | LOAD_REG_INT(r5,c1)","r1=R106;r2=R12;r3=R21;r4=R16;r5=R105;c1=int:1","benchmark_rexxcps_levelb_noopt",2298
951,1,1,1,7,over_3_symbols,"ICOPY_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1) | LOAD_REG_STRING(r4,c2) | LOAD_REG_INT(r5,c1)","r1=R15;r2=R12;r3=R4;c1=int:0;r4=R23;c2=string@9488;r5=R33","benchmark_rexxcps_levelb_noopt",198
952,1,1,1,6,over_3_symbols,"ICOPY_REG_REG(r1,r2) | SETSTRPOS_REG_REG(r3,r1) | SUBSTRING_REG_REG_REG(r4,r3,r5) | APPEND_REG_REG(r6,r4)","r1=R40;r2=R31;r3=R20;r4=R59;r5=R2;r6=R0","_typedformat",1108
953,1,1,1,5,over_3_symbols,"ICOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | COPY_REG_REG(r3,r4) | LOAD_REG_STRING(r2,c1)","r1=R2;r2=R0;r3=R4;r4=R3;c1=string@28800","trace",15606
954,1,1,1,6,over_3_symbols,"ICOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | COPY_REG_REG(r3,r4) | LOAD_REG_STRING(r5,c1)","r1=R2;r2=R0;r3=R3;r4=R4;r5=R7;c1=string@1498128","trace",15657
955,1,1,1,5,over_3_symbols,"ICOPY_REG_REG(r1,r2) | UNLINK_REG(r2) | LOAD_REG_STRING(r3,c1) | ILT_REG_REG_INT(r2,r1,c2)","r1=R12;r2=R33;r3=R11;c1=string@7352;c2=int:1","benchmark_rexxcps_levelb_noopt",168
956,1,1,1,6,over_3_symbols,"IEQ_REG_REG_INT(r1,r2,c1) | BRT_ID_REG(c2,r1) | IGT_REG_REG_REG(r1,r3,r2) | BRF_ID_REG(c3,r1)","r1=R13;r2=R8;c1=int:0;c2=label@146;r3=R22;c3=label@151","verify",135
957,1,1,1,6,over_3_symbols,"IGTE_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1) | ILT_REG_REG_REG(r1,r2,r3) | ICOPY_REG_REG(r4,r1)","r1=R16;r2=R6;c1=int:0;c2=label@202;r3=R5;r4=R13","verify",191
958,1,1,1,8,over_3_symbols,"IGT_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1) | APPENDCHAR_REG_REG(r3,r4) | LOAD_REG_STRING(r5,c3)","r1=R60;r2=R2;c1=int:0;c2=label@1123;r3=R0;r4=R32;r5=R59;c3=string@28800","_typedformat",1095
959,1,1,1,8,over_3_symbols,"IGT_REG_REG_REG(r1,r2,r3) | BRT_ID_REG(c1,r1) | LOAD_REG_FLOAT(r4,c2) | LOAD_REG_INT(r5,c3)","r1=R31;r2=R33;r3=R32;c1=label@2179;r4=R14;c2=float@15608;r5=R30;c3=int:1","benchmark_rexxcps_levelb_noopt",455
960,1,1,1,8,over_3_symbols,"IGT_REG_REG_REG(r1,r2,r3) | BRT_ID_REG(c1,r1) | STRCHAR_REG_REG_REG(r4,r5,r2) | POSCHAR_REG_REG_REG(r6,r7,r4)","r1=R15;r2=R12;r3=R14;c1=label@221;r4=R7;r5=R19;r6=R6;r7=R20","verify",176
961,1,1,1,6,over_3_symbols,"ILT_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1) | SAY_STRING(c3) | LOAD_REG_INT(r1,c4)","r1=R33;r2=R12;c1=int:100;c2=label@304;c3=string@14152;c4=int:0","benchmark_rexxcps_levelb_noopt",295
962,1,1,1,6,over_3_symbols,"ILT_REG_REG_REG(r1,r2,r3) | ICOPY_REG_REG(r4,r1) | IEQ_REG_REG_REG(r1,r4,r5) | BRF_ID_REG(c1,r1)","r1=R16;r2=R6;r3=R5;r4=R13;r5=R11;c1=label@218","verify",198
963,1,1,1,6,over_3_symbols,"INE_REG_REG_INT(r1,r1,c1) | BRF_ID_REG(c2,r1) | GETATTRS_REG_REG_INT(r2,r3,c1) | INE_REG_REG_INT(r2,r2,c3)","r1=R27;c1=int:0;c2=label@176;r2=R29;r3=R1;c3=int:2","benchmark_rexxcps_levelb_noopt",42
964,1,1,1,7,over_3_symbols,"ISUB_REG_REG_INT(r1,r2,c1) | ISUB_REG_REG_INT(r3,r4,c1) | IGT_REG_REG_REG(r5,r1,r3) | BRT_ID_REG(c2,r5)","r1=R12;r2=R22;c1=int:1;r3=R14;r4=R8;r5=R15;c2=label@221","verify",168
965,1,1,1,5,over_3_symbols,"ITOF_REG(r1) | FDIV_REG_REG_REG(r1,r2,r1) | FSUB_REG_REG_REG(r3,r1,r4) | ICOPY_REG_REG(r1,r5)","r1=R106;r2=R22;r3=R16;r4=R13;r5=R12","benchmark_rexxcps_levelb_noopt",2288
966,1,1,1,5,over_3_symbols,"ITOF_REG(r1) | FDIV_REG_REG_REG(r2,r2,r1) | LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r3,c2)","r1=R33;r2=R13;c1=int:1;r3=R32;c2=int:2","benchmark_rexxcps_levelb_noopt",443
967,1,1,1,7,over_3_symbols,"ITOF_REG(r1) | FDIV_REG_REG_REG(r2,r3,r1) | LOAD_REG_INT(r4,c1) | LOAD_REG_INT(r5,c2)","r1=R106;r2=R21;r3=R16;r4=R105;c1=int:1;r5=R103;c2=int:3","benchmark_rexxcps_levelb_noopt",2301
968,1,1,1,3,candidate,"ITOS_REG(r1) | CONCAT_REG_REG_REG(r2,r2,r1) | SAY_REG(r2) | ICOPY_REG_REG(r2,r3)","r1=R4;r2=R106;r3=R3","benchmark_rexxcps_levelb_noopt",2277
969,1,1,1,4,over_3_symbols,"ITOS_REG(r1) | CONCAT_REG_REG_REG(r2,r2,r1) | SAY_REG(r2) | ILT_REG_REG_INT(r2,r3,c1)","r1=R3;r2=R33;r3=R12;c1=int:100","benchmark_rexxcps_levelb_noopt",287
970,1,1,1,5,over_3_symbols,"ITOS_REG(r1) | SCONCAT_REG_REG_REG(r2,r2,r1) | SCONCAT_REG_REG_STRING(r2,r2,c1) | LOAD_REG_INT(r3,c2)","r1=R3;r2=R100;c1=string@75640;r3=R104;c2=int:1","benchmark_rexxcps_levelb_noopt",2191
971,1,1,1,5,over_3_symbols,"ITOS_REG(r1) | SCONCAT_REG_STRING_REG(r2,c1,r1) | SCONCAT_REG_REG_STRING(r2,r2,c2) | ITOS_REG(r3)","r1=R12;r2=R100;c1=string@75224;c2=string@75360;r3=R3","benchmark_rexxcps_levelb_noopt",2181
972,1,1,1,8,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | LOAD_REG_STRING(r3,c2) | LOAD_REG_INT(r4,c3) | SWAP_REG_REG(r5,r1)","r1=R26;r2=R1;c1=int:2;r3=R30;c2=string@6056;r4=R28;c3=int:4;r5=R29","benchmark_rexxcps_levelb_noopt",109
973,1,1,1,6,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | RNE_REG_REG_STRING(r3,r1,c2) | UNLINK_REG(r1) | BRF_ID_REG(c3,r3)","r1=R32;r2=R1;c1=int:1;r3=R31;c2=string@5176;c3=label@106","benchmark_rexxcps_levelb_noopt",78
974,1,1,1,5,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | SCOPY_REG_REG(r1,r3) | UNLINK_REG(r1) | LOAD_REG_INT(r1,c2)","r1=R0;r2=R1;c1=int:6;r3=R2;c2=int:1","trace",15356
975,1,1,1,4,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | STOI_REG(r1) | ICOPY_REG_REG(r3,r1) | UNLINK_REG(r1)","r1=R33;r2=R1;c1=int:2;r3=R12","benchmark_rexxcps_levelb_noopt",162
976,1,1,1,6,over_3_symbols,"LOAD_REG_FLOAT(r1,c1) | LOAD_REG_FLOAT(r2,c1) | LOAD_REG_FLOAT(r3,c1) | LOAD_REG_STRING(r4,c2)","r1=R22;c1=float@15608;r2=R16;r3=R21;r4=R33;c2=string@17904","benchmark_rexxcps_levelb_noopt",324
977,1,1,1,6,over_3_symbols,"LOAD_REG_FLOAT(r1,c1) | LOAD_REG_FLOAT(r2,c1) | LOAD_REG_STRING(r3,c2) | SCOPY_REG_REG(r4,r3)","r1=R16;c1=float@15608;r2=R21;r3=R33;c2=string@17904;r4=R7","benchmark_rexxcps_levelb_noopt",327
978,1,1,1,7,over_3_symbols,"LOAD_REG_FLOAT(r1,c1) | LOAD_REG_INT(r2,c2) | IGT_REG_REG_REG(r3,r2,r4) | BRT_ID_REG(c3,r3)","r1=R14;c1=float@15608;r2=R30;c2=int:1;r3=R28;r4=R3;c3=label@2111","benchmark_rexxcps_levelb_noopt",462
979,1,1,1,5,over_3_symbols,"LOAD_REG_FLOAT(r1,c1) | LOAD_REG_STRING(r2,c2) | SCOPY_REG_REG(r3,r2) | STOD_REG(r3)","r1=R21;c1=float@15608;r2=R33;c2=string@17904;r3=R7","benchmark_rexxcps_levelb_noopt",330
980,1,1,1,6,over_3_symbols,"LOAD_REG_INT(r1,c1) | IGT_REG_REG_REG(r2,r1,r3) | BRT_ID_REG(c2,r2) | LOAD_REG_INT(r4,c1)","r1=R30;c1=int:1;r2=R28;r3=R3;c2=label@2111;r4=R35","benchmark_rexxcps_levelb_noopt",465
981,1,1,1,7,over_3_symbols,"LOAD_REG_INT(r1,c1) | IGT_REG_REG_REG(r2,r1,r3) | BRT_ID_REG(c2,r2) | LOAD_REG_STRING(r4,c3)","r1=R33;c1=int:1;r2=R32;r3=R3;c2=label@438;r4=R31;c3=string@21736","benchmark_rexxcps_levelb_noopt",381
982,1,1,1,7,over_3_symbols,"LOAD_REG_INT(r1,c1) | IGT_REG_REG_REG(r2,r3,r1) | BRT_ID_REG(c2,r2) | LOAD_REG_FLOAT(r4,c3)","r1=R32;c1=int:2;r2=R31;r3=R33;c2=label@2179;r4=R14;c3=float@15608","benchmark_rexxcps_levelb_noopt",452
983,1,1,1,4,over_3_symbols,"LOAD_REG_INT(r1,c1) | LINKATTR1_REG_REG_INT(r2,r3,c1) | ICOPY_REG_REG(r2,r1) | UNLINK_REG(r2)","r1=R0;c1=int:1;r2=R2;r3=R1","trace",15365
984,1,1,1,8,over_3_symbols,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c1) | LOAD_REG_STRING(r3,c2) | GETATTRS_REG_REG_INT(r4,r5,c3)","r1=R12;c1=int:100;r2=R3;r3=R11;c2=string@3232;r4=R27;r5=R1;c3=int:0","benchmark_rexxcps_levelb_noopt",29
985,1,1,1,6,over_3_symbols,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c2) | SETTP_REG_INT(r3,c1) | SETTP_REG_INT(r1,c3)","r1=R104;c1=int:0;r2=R101;c2=int:5;r3=R103;c3=int:256","benchmark_rexxcps_levelb_noopt",2390
986,1,1,1,8,over_3_symbols,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c2) | SWAP_REG_REG(r3,r4) | SETTP_REG_INT(r5,c3)","r1=R104;c1=int:1;r2=R101;c2=int:5;r3=R102;r4=R22;r5=R103;c3=int:0","benchmark_rexxcps_levelb_noopt",2201
987,1,1,1,7,over_3_symbols,"LOAD_REG_INT(r1,c1) | LOAD_REG_STRING(r2,c2) | GETATTRS_REG_REG_INT(r3,r4,c3) | INE_REG_REG_INT(r3,r3,c3)","r1=R3;c1=int:100;r2=R11;c2=string@3232;r3=R27;r4=R1;c3=int:0","benchmark_rexxcps_levelb_noopt",32
988,1,1,1,7,over_3_symbols,"LOAD_REG_INT(r1,c1) | LOAD_REG_STRING(r2,c2) | LOAD_REG_INT(r3,c1) | CALL_REG_FUNC_REG(r4,c3,r3)","r1=R4;c1=int:0;r2=R23;c2=string@9488;r3=R33;r4=R24;c3=func@10008","benchmark_rexxcps_levelb_noopt",201
989,1,1,1,6,over_3_symbols,"LOAD_REG_INT(r1,c1) | LOAD_REG_STRING(r2,c2) | LOAD_REG_INT(r3,c1) | SETTP_REG_INT(r2,c3)","r1=R11;c1=int:1;r2=R1;c2=string@312472;r3=R0;c3=int:768","_address",16821
990,1,1,1,5,over_3_symbols,"LOAD_REG_INT(r1,c1) | SETTP_REG_INT(r1,c2) | NULL_REG(r2) | NULL_REG(r3)","r1=R22;c1=int:1;c2=int:0;r2=R1;r3=R3","verify",41
991,1,1,1,7,over_3_symbols,"LOAD_REG_INT(r1,c1) | SETTP_REG_INT(r2,c2) | SETTP_REG_INT(r3,c3) | SETTP_REG_INT(r4,c2)","r1=R101;c1=int:5;r2=R103;c2=int:0;r3=R104;c3=int:256;r4=R105","benchmark_rexxcps_levelb_noopt",2393
992,1,1,1,6,over_3_symbols,"LOAD_REG_INT(r1,c1) | STRLEN_REG_REG(r2,r3) | IEQ_REG_REG_INT(r4,r2,c1) | BRF_ID_REG(c2,r4)","r1=R2;c1=int:0;r2=R3;r3=R0;r4=R12;c2=label@77","verify",61
993,1,1,1,6,over_3_symbols,"LOAD_REG_STRING(r1,c1) | GETATTRS_REG_REG_INT(r2,r3,c2) | INE_REG_REG_INT(r2,r2,c2) | BRF_ID_REG(c3,r2)","r1=R11;c1=string@3232;r2=R27;r3=R1;c2=int:0;c3=label@176","benchmark_rexxcps_levelb_noopt",35
994,1,1,1,6,over_3_symbols,"LOAD_REG_STRING(r1,c1) | ICOPY_REG_REG(r2,r3) | SETSTRPOS_REG_REG(r4,r2) | SUBSTRING_REG_REG_REG(r1,r4,r5)","r1=R59;c1=string@28800;r2=R40;r3=R31;r4=R20;r5=R2","_typedformat",1105
995,1,1,1,7,over_3_symbols,"LOAD_REG_STRING(r1,c1) | IGT_REG_REG_INT(r2,r3,c2) | BRF_ID_REG(c3,r2) | APPENDCHAR_REG_REG(r1,r4)","r1=R0;c1=string@28800;r2=R60;r3=R2;c2=int:0;c3=label@1123;r4=R32","_typedformat",1092
996,1,1,1,6,over_3_symbols,"LOAD_REG_STRING(r1,c1) | LOAD_REG_INT(r2,c2) | LOAD_REG_INT(r3,c3) | RET()","r1=R29;c1=string@937688;r2=R22;c2=int:0;r3=R30;c3=int:1","trace",16026
997,1,1,1,6,over_3_symbols,"LOAD_REG_STRING(r1,c1) | LOAD_REG_INT(r2,c2) | LOAD_REG_STRING(r3,c1) | LOAD_REG_INT(r4,c2)","r1=R8;c1=string@312472;r2=R11;c2=int:1;r3=R1;r4=R0","_address",16818
998,1,1,1,8,over_3_symbols,"LOAD_REG_STRING(r1,c1) | LOAD_REG_INT(r2,c2) | SWAP_REG_REG(r3,r4) | SETTP_REG_INT(r5,c3)","r1=R30;c1=string@6056;r2=R28;c2=int:4;r3=R29;r4=R26;r5=R31;c3=int:512","benchmark_rexxcps_levelb_noopt",113
999,1,1,1,4,over_3_symbols,"LOAD_REG_STRING(r1,c1) | SCOPY_REG_REG(r2,r1) | STOD_REG(r2) | LOAD_REG_INT(r1,c2)","r1=R33;c1=string@20600;r2=R6;c2=int:1","benchmark_rexxcps_levelb_noopt",373
1000,1,1,1,7,over_3_symbols,"MINATTRS_REG_INT(r1,c1) | LINKATTR1_REG_REG_INT(r2,r1,c1) | LOAD_REG_STRING(r3,c2) | LOAD_REG_INT(r4,c3)","r1=R1;c1=int:2;r2=R26;r3=R30;c2=string@6056;r4=R28;c3=int:4","benchmark_rexxcps_levelb_noopt",106
1001,1,1,1,5,over_3_symbols,"MINATTRS_REG_INT(r1,c1) | LINKATTR1_REG_REG_INT(r2,r1,c1) | RNE_REG_REG_STRING(r3,r2,c2) | UNLINK_REG(r2)","r1=R1;c1=int:1;r2=R32;r3=R31;c2=string@5176","benchmark_rexxcps_levelb_noopt",75
1002,1,1,1,4,over_3_symbols,"MINATTRS_REG_INT(r1,c1) | LINKATTR1_REG_REG_INT(r2,r1,c1) | STOI_REG(r2) | ICOPY_REG_REG(r3,r2)","r1=R1;c1=int:2;r2=R33;r3=R12","benchmark_rexxcps_levelb_noopt",159
1003,1,1,1,6,over_3_symbols,"NULL_REG(r1) | BRTPANDT_ID_REG_INT(c1,r2,c2) | COPY_REG_REG(r3,r2) | BR_ID(c3)","r1=R18;c1=label@23;r2=R111;c2=int:512;r3=R1;c3=label@26","benchmark_rexxcps_levelb_noopt",12
1004,1,1,1,6,over_3_symbols,"NULL_REG(r1) | LOAD_REG_INT(r2,c1) | LOAD_REG_INT(r3,c1) | LOAD_REG_STRING(r4,c2)","r1=R9;r2=R3;c1=int:0;r3=R0;r4=R5;c2=string@28800","left",58
1005,1,1,1,6,over_3_symbols,"NULL_REG(r1) | LOAD_REG_INT(r2,c1) | STRLEN_REG_REG(r3,r4) | IEQ_REG_REG_INT(r5,r3,c1)","r1=R11;r2=R2;c1=int:0;r3=R3;r4=R0;r5=R12","verify",59
1006,1,1,1,6,over_3_symbols,"NULL_REG(r1) | NULL_REG(r2) | BRTPANDT_ID_REG_INT(c1,r3,c2) | COPY_REG_REG(r4,r3)","r1=R17;r2=R18;c1=label@23;r3=R111;c2=int:512;r4=R1","benchmark_rexxcps_levelb_noopt",10
1007,1,1,1,5,over_3_symbols,"NULL_REG(r1) | NULL_REG(r2) | LOAD_REG_INT(r3,c1) | LOAD_REG_INT(r4,c1)","r1=R6;r2=R9;r3=R3;c1=int:0;r4=R0","left",56
1008,1,1,1,6,over_3_symbols,"NULL_REG(r1) | NULL_REG(r2) | LOAD_REG_INT(r3,c1) | STRLEN_REG_REG(r4,r5)","r1=R8;r2=R11;r3=R2;c1=int:0;r4=R3;r5=R0","verify",57
1009,1,1,1,7,over_3_symbols,"POSCHAR_REG_REG_REG(r1,r2,r3) | IGTE_REG_REG_INT(r4,r1,c1) | BRF_ID_REG(c2,r4) | ILT_REG_REG_REG(r4,r1,r5)","r1=R6;r2=R20;r3=R7;r4=R16;c1=int:0;c2=label@202;r5=R5","verify",187
