rank,count,sites,modules,symbols,status,pattern,mapping,example_module,example_start
1,758715,107,9,4,over_3_symbols,"NULL_REG(r1) | NULL_REG(r2) | NULL_REG(r3) | NULL_REG(r4)","r1=R42;r2=R43;r3=R44;r4=R45","benchmark_rexxcps_levelb_noopt",591
593,433,5,2,7,over_3_symbols,"LOAD_REG_INT(r1,c1) | LOAD_REG_STRING(r2,c2) | LOAD_REG_STRING(r3,c2) | ILT_REG_REG_INT(r4,r5,c1)","r1=R0;c1=int:0;r2=R5;c2=string@28800;r3=R7;r4=R11;r5=R10","left",63
594,433,5,2,7,over_3_symbols,"LOAD_REG_STRING(r1,c1) | LOAD_REG_STRING(r2,c1) | ILT_REG_REG_INT(r3,r4,c2) | BRF_ID_REG(c3,r3)","r1=R5;c1=string@28800;r2=R7;r3=R11;r4=R10;c2=int:0;c3=label@82","left",66
595,432,4,1,6,over_3_symbols,"NULL_REG(r1) | NULL_REG(r2) | SCOPY_REG_REG(r3,r4) | LOAD_REG_INT(r5,c1)","r1=R16;r2=R19;r3=R18;r4=R6;r5=R20;c1=int:1","trace",5424
596,432,4,1,7,over_3_symbols,"NULL_REG(r1) | SCOPY_REG_REG(r2,r3) | LOAD_REG_INT(r4,c1) | LOAD_REG_STRING(r5,c2)","r1=R19;r2=R18;r3=R6;r4=R20;c1=int:1;r5=R12;c2=string@312160","trace",5426
597,432,4,1,8,over_3_symbols,"SCOPY_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1) | LOAD_REG_STRING(r4,c2) | LOAD_REG_INT(r5,c3)","r1=R18;r2=R6;r3=R20;c1=int:1;r4=R12;c2=string@312160;r5=R10;c3=int:0","trace",5428
598,417,4,2,7,over_3_symbols,"ILT_REG_REG_REG(r1,r2,r3) | BRF_ID_REG(c1,r1) | SETSTRPOS_REG_REG(r4,r5) | SUBSTRING_REG_REG_REG(r6,r4,r2)","r1=R11;r2=R10;r3=R9;c1=label@126;r4=R8;r5=R0;r6=R7","left",110
599,417,4,2,6,over_3_symbols,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c1) | LOAD_REG_STRING(r3,c2) | LOAD_REG_STRING(r4,c2)","r1=R3;c1=int:0;r2=R0;r3=R5;c2=string@28800;r4=R7","left",60
600,417,4,2,7,over_3_symbols,"LOAD_REG_STRING(r1,c1) | LOAD_REG_INT(r2,c2) | LOAD_REG_INT(r3,c2) | LOAD_REG_STRING(r4,c3)","r1=R19;c1=string@1760;r2=R12;c2=int:100;r3=R3;r4=R11;c3=string@3232","benchmark_rexxcps_levelb_noopt",26
601,416,3,1,6,over_3_symbols,"BRF_ID_REG(c1,r1) | SETSTRPOS_REG_REG(r2,r3) | SUBSTRING_REG_REG_REG(r4,r2,r5) | SCOPY_REG_REG(r1,r4)","c1=label@5512;r1=R21;r2=R18;r3=R13;r4=R17;r5=R20","trace",5497
602,400,1,1,8,over_3_symbols,"BRF_ID_REG(c1,r1) | LOAD_REG_INT(r2,c2) | LOAD_REG_INT(r3,c3) | CALL_REG_FUNC_REG(r4,c4,r3)","c1=label@343;r1=R20;r2=R22;c2=int:0;r3=R21;c3=int:1;r4=R19;c4=func@1589424","time",317
603,400,1,1,7,over_3_symbols,"BRF_ID_REG(c1,r1) | LOAD_REG_INT(r2,c2) | REQ_REG_REG_STRING(r1,r3,c3) | BRF_ID_REG(c4,r1)","c1=label@211;r1=R16;r2=R13;c2=int:1;r3=R7;c3=string@1593664;c4=label@221","time",205
604,400,1,1,8,over_3_symbols,"BRF_ID_REG(c1,r1) | LOAD_REG_INT(r2,c2) | SWAP_REG_REG(r3,r4) | CALL_REG_FUNC_REG(r5,c3,r2)","c1=label@359;r1=R17;r2=R19;c2=int:1;r3=R20;r4=R1;r5=R16;c3=func@1589424","time",289
605,400,1,1,7,over_3_symbols,"BRT_ID_REG(c1,r1) | REQ_REG_REG_STRING(r1,r2,c2) | BRF_ID_REG(c3,r1) | LOAD_REG_INT(r3,c4)","c1=label@289;r1=R17;r2=R7;c2=string@938176;c3=label@359;r3=R19;c4=int:1","time",282
606,400,1,1,4,over_3_symbols,"FCOPY_REG_REG(r1,r2) | FDIV_REG_REG_FLOAT(r3,r1,c1) | FTOS_REG(r3) | RET_REG(r3)","r1=R18;r2=R16;r3=R22;c1=float@1593808","time",348
607,400,1,1,4,over_3_symbols,"ITOF_REG(r1) | FCOPY_REG_REG(r2,r1) | FDIV_REG_REG_FLOAT(r3,r2,c1) | FTOS_REG(r3)","r1=R16;r2=R18;r3=R22;c1=float@1593808","time",346
608,400,1,1,5,over_3_symbols,"LOAD_REG_FLOAT(r1,c1) | ITOF_REG(r2) | FCOPY_REG_REG(r1,r2) | FDIV_REG_REG_FLOAT(r3,r1,c2)","r1=R18;c1=float@456112;r2=R16;r3=R22;c2=float@1593808","time",343
609,400,1,1,6,over_3_symbols,"LOAD_REG_INT(r1,c1) | BRF_ID_REG(c2,r1) | LOAD_REG_INT(r2,c1) | REQ_REG_REG_STRING(r1,r3,c3)","r1=R16;c1=int:1;c2=label@211;r2=R13;r3=R7;c3=string@1593664","time",202
610,400,1,1,7,over_3_symbols,"LOAD_REG_INT(r1,c1) | REQ_REG_REG_STRING(r2,r3,c2) | BRT_ID_REG(c3,r2) | REQ_REG_REG_STRING(r2,r3,c4)","r1=R13;c1=int:0;r2=R14;r3=R7;c2=string@1498088;c3=label@129;c4=string@1499440","time",115
611,400,1,1,7,over_3_symbols,"LOAD_REG_STRING(r1,c1) | LOAD_REG_INT(r2,c2) | SEQ_REG_REG_STRING(r3,r4,c1) | BRF_ID_REG(c3,r3)","r1=R7;c1=string@28800;r2=R1;c2=int:0;r3=R0;r4=R8;c3=label@55","time",37
612,400,1,1,8,over_3_symbols,"REQ_REG_REG_STRING(r1,r2,c1) | BRF_ID_REG(c2,r1) | LOAD_REG_INT(r3,c3) | LOAD_REG_INT(r4,c4)","r1=R20;r2=R7;c1=string@938176;c2=label@343;r3=R22;c3=int:0;r4=R21;c4=int:1","time",313
613,400,1,1,8,over_3_symbols,"REQ_REG_REG_STRING(r1,r2,c1) | BRF_ID_REG(c2,r1) | LOAD_REG_INT(r3,c3) | SWAP_REG_REG(r4,r5)","r1=R17;r2=R7;c1=string@938176;c2=label@359;r3=R19;c3=int:1;r4=R20;r5=R1","time",285
614,400,1,1,6,over_3_symbols,"REQ_REG_REG_STRING(r1,r2,c1) | BRT_ID_REG(c2,r1) | REQ_REG_REG_STRING(r1,r2,c3) | BRF_ID_REG(c4,r1)","r1=R17;r2=R7;c1=string@1105184;c2=label@289;c3=string@938176;c4=label@359","time",278
615,400,1,1,5,over_3_symbols,"SETNUMFRM_INT(c1) | SETNUMCAS_INT(c1) | SETNUMSTD_INT(c2) | BRTPANDT_ID_REG_INT(c3,r1,c4)","c1=int:1;c2=int:2;c3=label@22;r1=R24;c4=int:256","time",4
616,400,1,1,5,over_3_symbols,"SWAP_REG_REG(r1,r2) | LOAD_REG_FLOAT(r3,c1) | ITOF_REG(r4) | FCOPY_REG_REG(r3,r4)","r1=R1;r2=R22;r3=R18;c1=float@456112;r4=R16","time",340
617,400,1,1,7,over_3_symbols,"SWAP_REG_REG(r1,r2) | LOAD_REG_STRING(r3,c1) | LOAD_REG_INT(r4,c2) | SEQ_REG_REG_STRING(r5,r1,c1)","r1=R8;r2=R24;r3=R7;c1=string@28800;r4=R1;c2=int:0;r5=R0","time",34
618,399,1,1,5,over_3_symbols,"BEQ_ID_REG_INT(c1,r1,c2) | COPY_REG_REG(r2,r1) | ISUB_REG_REG_REG(r2,r2,r3) | RET_REG(r2)","c1=label@20;r1=R5;c2=int:0;r2=R1;r3=R3","/Users/adrian/CLionProjects/CREXX/lib/rxfnsb/rxas/_elapsed",7
619,399,1,1,6,over_3_symbols,"BRF_ID_REG(c1,r1) | BEQ_ID_REG_INT(c2,r2,c3) | COPY_REG_REG(r1,r2) | ISUB_REG_REG_REG(r1,r1,r3)","c1=label@28;r1=R1;c2=label@20;r2=R5;c3=int:0;r3=R3","/Users/adrian/CLionProjects/CREXX/lib/rxfnsb/rxas/_elapsed",4
620,399,1,1,7,over_3_symbols,"SEQ_REG_REG_STRING(r1,r2,c1) | BRF_ID_REG(c2,r1) | BEQ_ID_REG_INT(c3,r3,c4) | COPY_REG_REG(r1,r3)","r1=R1;r2=R2;c1=string@2525664;c2=label@28;c3=label@20;r3=R5;c4=int:0","/Users/adrian/CLionProjects/CREXX/lib/rxfnsb/rxas/_elapsed",0
621,216,17,1,7,over_3_symbols,"LOAD_REG_STRING(r1,c1) | LOAD_REG_INT(r2,c2) | SETTP_REG_INT(r3,c3) | SWAP_REG_REG(r4,r3)","r1=R7;c1=string@1498128;r2=R5;c2=int:2;r3=R3;c3=int:256;r4=R6","trace",14776
622,201,2,2,6,over_3_symbols,"BRTPANDT_ID_REG_INT(c1,r1,c2) | LOAD_REG_INT(r1,c3) | SETTP_REG_INT(r1,c4) | NULL_REG(r2)","c1=label@44;r1=R8;c2=int:256;c3=int:1;c4=int:0;r2=R0","pos",34
623,200,1,1,5,over_3_symbols,"BRF_ID_REG(c1,r1) | LOAD_REG_INT(r2,c2) | ICOPY_REG_REG(r1,r2) | BR_ID(c3)","c1=label@15958;r1=R30;r2=R29;c2=int:0;c3=label@15969","trace",15947
624,200,1,1,8,over_3_symbols,"BRF_ID_REG(c1,r1) | STRCHAR_REG_REG_REG(r2,r3,r4) | INE_REG_REG_INT(r5,r2,c2) | BRF_ID_REG(c3,r5)","c1=label@15245;r1=R15;r2=R4;r3=R5;r4=R10;r5=R14;c2=int:63;c3=label@15239","trace",15223
625,200,1,1,8,over_3_symbols,"ICOPY_REG_REG(r1,r2) | LOAD_REG_STRING(r3,c1) | LOAD_REG_INT(r4,c2) | LOAD_REG_STRING(r5,c3)","r1=R3;r2=R24;r3=R18;c1=string@312160;r4=R16;c2=int:0;r5=R12;c3=string@28800","trace",15787
626,200,1,1,4,over_3_symbols,"IEQ_REG_REG_INT(r1,r1,c1) | BRF_ID_REG(c2,r1) | LOAD_REG_INT(r2,c1) | ICOPY_REG_REG(r1,r2)","r1=R30;c1=int:0;c2=label@15958;r2=R29","trace",15943
627,200,1,1,8,over_3_symbols,"ILT_REG_REG_REG(r1,r2,r3) | BRF_ID_REG(c1,r1) | STRCHAR_REG_REG_REG(r4,r5,r2) | INE_REG_REG_INT(r6,r4,c2)","r1=R15;r2=R10;r3=R6;c1=label@15245;r4=R4;r5=R5;r6=R14;c2=int:63","trace",15219
628,200,1,1,6,over_3_symbols,"INE_REG_REG_INT(r1,r1,c1) | BRF_ID_REG(c2,r1) | LOAD_REG_STRING(r2,c3) | BR_ID(c4)","r1=R34;c1=int:0;c2=label@17133;r2=R9;c3=string@1499280;c4=label@17281","trace",17121
629,200,1,1,7,over_3_symbols,"LOAD_REG_INT(r1,c1) | ILT_REG_REG_REG(r2,r1,r3) | BRF_ID_REG(c2,r2) | STRCHAR_REG_REG_REG(r4,r5,r1)","r1=R10;c1=int:0;r2=R15;r3=R6;c2=label@15245;r4=R4;r5=R5","trace",15216
630,200,1,1,6,over_3_symbols,"LOAD_REG_INT(r1,c1) | SCOPY_REG_REG(r2,r3) | LOAD_REG_INT(r4,c2) | STRLEN_REG_REG(r4,r2)","r1=R24;c1=int:1;r2=R21;r3=R15;r4=R22;c2=int:0","trace",15746
631,200,1,1,5,over_3_symbols,"LOAD_REG_INT(r1,c1) | SETTP_REG_INT(r1,c2) | NULL_REG(r2) | ILT_REG_REG_INT(r3,r1,c1)","r1=R8;c1=int:1;c2=int:0;r2=R0;r3=R4","pos",38
632,200,1,1,5,over_3_symbols,"LOAD_REG_INT(r1,c1) | STRLEN_REG_REG(r1,r2) | ICOPY_REG_REG(r3,r1) | BR_ID(c2)","r1=R22;c1=int:0;r2=R21;r3=R20;c2=label@15763","trace",15752
633,200,1,1,9,over_3_symbols,"LOAD_REG_STRING(r1,c1) | LOAD_REG_INT(r2,c2) | LOAD_REG_STRING(r3,c3) | ILT_REG_REG_INT(r4,r5,c4)","r1=R18;c1=string@312160;r2=R16;c2=int:0;r3=R12;c3=string@28800;r4=R30;r5=R3;c4=int:1","trace",15790
634,200,1,1,7,over_3_symbols,"NULL_REG(r1) | SCOPY_REG_REG(r2,r3) | ICOPY_REG_REG(r4,r5) | LOAD_REG_STRING(r6,c1)","r1=R29;r2=R0;r3=R15;r4=R3;r5=R24;r6=R18;c1=string@312160","trace",15782
635,200,1,1,5,over_3_symbols,"REQ_REG_REG_STRING(r1,r1,c1) | BRT_ID_REG(c2,r1) | NULL_REG(r2) | NULL_REG(r3)","r1=R21;c1=string@1500688;c2=label@15550;r2=R19;r3=R17","trace",15424
636,200,1,1,8,over_3_symbols,"SCOPY_REG_REG(r1,r2) | ICOPY_REG_REG(r3,r4) | LOAD_REG_STRING(r5,c1) | LOAD_REG_INT(r6,c2)","r1=R0;r2=R15;r3=R3;r4=R24;r5=R18;c1=string@312160;r6=R16;c2=int:0","trace",15784
637,200,1,1,5,over_3_symbols,"SCOPY_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1) | STRLEN_REG_REG(r3,r1) | ICOPY_REG_REG(r4,r3)","r1=R21;r2=R15;r3=R22;c1=int:0;r4=R20","trace",15749
638,200,1,1,6,over_3_symbols,"SCOPY_REG_REG(r1,r2) | SCOPY_REG_REG(r3,r4) | LOAD_REG_INT(r5,c1) | RET_REG(r4)","r1=R42;r2=R48;r3=R43;r4=R9;r5=R44;c1=int:1","trace",17281
639,200,1,1,6,over_3_symbols,"SCOPY_REG_REG(r1,r2) | STRLEN_REG_REG(r3,r1) | LOAD_REG_INT(r4,c1) | ILT_REG_REG_REG(r5,r4,r3)","r1=R5;r2=R11;r3=R6;r4=R10;c1=int:0;r5=R15","trace",15210
640,200,1,1,6,over_3_symbols,"SEQ_REG_REG_STRING(r1,r2,c1) | BRT_ID_REG(c2,r1) | SEQ_REG_REG_STRING(r1,r3,c1) | BRF_ID_REG(c3,r1)","r1=R4;r2=R2;c1=string@28800;c2=label@67;r3=R1;c3=label@72","pos",56
641,200,1,1,8,over_3_symbols,"SETSTRPOS_REG_REG(r1,r2) | SUBSTRING_REG_REG_REG(r3,r1,r4) | ISUB_REG_INT_REG(r5,c1,r4) | BLE_ID_REG_INT(c2,r5,c3)","r1=R0;r2=R2;r3=R12;r4=R19;r5=R13;c1=int:1;c2=label@15913;c3=int:0","trace",15890
642,200,1,1,6,over_3_symbols,"SETTP_REG_INT(r1,c1) | NULL_REG(r2) | ILT_REG_REG_INT(r3,r1,c2) | BRF_ID_REG(c3,r3)","r1=R8;c1=int:0;r2=R0;r3=R4;c2=int:1;c3=label@56","pos",41
643,200,1,1,6,over_3_symbols,"SETTP_REG_INT(r1,c1) | SWAP_REG_REG(r2,r1) | SETTP_REG_INT(r3,c1) | SETTP_REG_INT(r4,c2)","r1=R32;c1=int:768;r2=R26;r3=R27;r4=R28;c2=int:0","trace",15924
644,200,1,1,6,over_3_symbols,"STRLEN_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1) | ILT_REG_REG_REG(r4,r3,r1) | BRF_ID_REG(c2,r4)","r1=R6;r2=R5;r3=R10;c1=int:0;r4=R15;c2=label@15245","trace",15213
645,200,1,1,5,over_3_symbols,"STRUPPER_REG_REG(r1,r2) | SCOPY_REG_REG(r2,r1) | STRLEN_REG_REG(r3,r2) | LOAD_REG_INT(r4,c1)","r1=R11;r2=R5;r3=R6;r4=R10;c1=int:0","trace",15207
646,200,1,1,7,over_3_symbols,"SWAP_REG_REG(r1,r2) | BRTPANDT_ID_REG_INT(c1,r3,c2) | LOAD_REG_INT(r3,c3) | SETTP_REG_INT(r3,c4)","r1=R1;r2=R7;c1=label@44;r3=R8;c2=int:256;c3=int:1;c4=int:0","pos",31
647,200,1,1,6,over_3_symbols,"SWAP_REG_REG(r1,r2) | IEQ_REG_REG_INT(r3,r3,c1) | BRF_ID_REG(c2,r3) | LOAD_REG_INT(r4,c1)","r1=R32;r2=R26;r3=R30;c1=int:0;c2=label@15958;r4=R29","trace",15940
648,200,1,1,5,over_3_symbols,"SWAP_REG_REG(r1,r2) | STRUPPER_REG_REG(r3,r4) | SCOPY_REG_REG(r4,r3) | STRLEN_REG_REG(r5,r4)","r1=R48;r2=R13;r3=R11;r4=R5;r5=R6","trace",15204
649,101,2,1,6,over_3_symbols,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c2) | IGT_REG_REG_REG(r3,r1,r2) | BRT_ID_REG(c3,r3)","r1=R33;c1=int:1;r2=R32;c2=int:2;r3=R31;c3=label@2145","benchmark_rexxcps_levelb_noopt",447
650,100,1,1,8,over_3_symbols,"BCF_ID_REG(c1,r1) | LOAD_REG_STRING(r2,c2) | LOAD_REG_STRING(r3,c3) | LOAD_REG_INT(r4,c4)","c1=label@1985;r1=R26;r2=R38;c2=string@29640;r3=R37;c3=string@384;r4=R41;c4=int:1","benchmark_rexxcps_levelb_noopt",569
651,100,1,1,5,over_3_symbols,"BPOFF() | LOAD_REG_STRING(r1,c1) | LOAD_REG_INT(r2,c2) | SETTP_REG_INT(r1,c3)","r1=R88;c1=string@27168;r2=R87;c2=int:1;c3=int:768","benchmark_rexxcps_levelb_noopt",2007
652,100,1,1,7,over_3_symbols,"BRF_ID_REG(c1,r1) | LOAD_REG_STRING(r2,c2) | LOAD_REG_INT(r3,c3) | BRF_ID_REG(c4,r3)","c1=label@1200;r1=R69;r2=R38;c2=string@29640;r3=R71;c3=int:1;c4=label@1209","benchmark_rexxcps_levelb_noopt",1194
653,100,1,1,7,over_3_symbols,"BRT_ID_REG(c1,r1) | LOAD_REG_INT(r2,c2) | SETTP_REG_INT(r3,c3) | SWAP_REG_REG(r4,r3)","c1=label@2079;r1=R28;r2=R35;c2=int:1;r3=R23;c3=int:256;r4=R36","benchmark_rexxcps_levelb_noopt",470
654,100,1,1,7,over_3_symbols,"BRT_ID_REG(c1,r1) | LOAD_REG_STRING(r2,c2) | LOAD_REG_INT(r3,c3) | SETTP_REG_INT(r2,c4)","c1=label@438;r1=R32;r2=R31;c2=string@21736;r3=R30;c3=int:1;c4=int:768","benchmark_rexxcps_levelb_noopt",388
655,100,1,1,5,over_3_symbols,"FADD_REG_REG_REG(r1,r2,r1) | BPOFF() | LOAD_REG_STRING(r2,c1) | LOAD_REG_INT(r3,c2)","r1=R14;r2=R88;c1=string@27168;r3=R87;c2=int:1","benchmark_rexxcps_levelb_noopt",2003
656,100,1,1,7,over_3_symbols,"ICOPY_REG_REG(r1,r2) | BCF_ID_REG(c1,r1) | LOAD_REG_STRING(r3,c2) | LOAD_REG_STRING(r4,c3)","r1=R26;r2=R12;c1=label@1985;r3=R38;c2=string@29640;r4=R37;c3=string@384","benchmark_rexxcps_levelb_noopt",566
657,100,1,1,8,over_3_symbols,"IGT_REG_REG_REG(r1,r2,r3) | BRT_ID_REG(c1,r1) | LOAD_REG_INT(r4,c2) | SETTP_REG_INT(r5,c3)","r1=R28;r2=R30;r3=R3;c1=label@2079;r4=R35;c2=int:1;r5=R23;c3=int:256","benchmark_rexxcps_levelb_noopt",466
658,100,1,1,8,over_3_symbols,"IGT_REG_REG_REG(r1,r2,r3) | BRT_ID_REG(c1,r1) | LOAD_REG_STRING(r4,c2) | LOAD_REG_INT(r5,c3)","r1=R32;r2=R33;r3=R3;c1=label@438;r4=R31;c2=string@21736;r5=R30;c3=int:1","benchmark_rexxcps_levelb_noopt",384
659,100,1,1,6,over_3_symbols,"LOAD_REG_INT(r1,c1) | IGT_REG_REG_REG(r2,r3,r1) | BRT_ID_REG(c2,r2) | NULL_REG(r4)","r1=R53;c1=int:14;r2=R54;r3=R41;c2=label@1981;r4=R42","benchmark_rexxcps_levelb_noopt",581
660,100,1,1,6,over_3_symbols,"LOAD_REG_STRING(r1,c1) | LOAD_REG_INT(r2,c2) | BRF_ID_REG(c3,r2) | LOAD_REG_STRING(r1,c4)","r1=R38;c1=string@29640;r2=R71;c2=int:1;c3=label@1209;c4=string@17904","benchmark_rexxcps_levelb_noopt",1197
661,100,1,1,7,over_3_symbols,"LOAD_REG_STRING(r1,c1) | LOAD_REG_INT(r2,c2) | LOAD_REG_INT(r3,c3) | IGT_REG_REG_REG(r4,r2,r3)","r1=R37;c1=string@384;r2=R41;c2=int:1;r3=R53;c3=int:14;r4=R54","benchmark_rexxcps_levelb_noopt",575
662,100,1,1,3,candidate,"SCOPY_REG_REG(r1,r2) | STOF_REG(r1) | FADD_REG_REG_REG(r3,r1,r3) | BPOFF()","r1=R88;r2=R86;r3=R14","benchmark_rexxcps_levelb_noopt",1998
663,100,1,1,4,over_3_symbols,"SCOPY_REG_REG(r1,r2) | STOF_REG(r1) | FADD_REG_REG_REG(r3,r1,r3) | INC_REG(r4)","r1=R31;r2=R28;r3=R13;r4=R33","benchmark_rexxcps_levelb_noopt",425
664,100,1,1,6,over_3_symbols,"SEQ_REG_REG_STRING(r1,r2,c1) | BRF_ID_REG(c2,r1) | LOAD_REG_STRING(r2,c1) | LOAD_REG_INT(r3,c3)","r1=R69;r2=R38;c1=string@29640;c2=label@1200;r3=R71;c3=int:1","benchmark_rexxcps_levelb_noopt",1190
665,100,1,1,3,candidate,"STOF_REG(r1) | FADD_REG_REG_REG(r2,r1,r2) | BPOFF() | LOAD_REG_STRING(r1,c1)","r1=R88;r2=R14;c1=string@27168","benchmark_rexxcps_levelb_noopt",2001
666,100,1,1,4,over_3_symbols,"STOF_REG(r1) | FADD_REG_REG_REG(r2,r1,r2) | INC_REG(r3) | BR_ID(c1)","r1=R31;r2=R13;r3=R33;c1=label@384","benchmark_rexxcps_levelb_noopt",428
667,100,1,1,7,over_3_symbols,"SWAP_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1) | SETTP_REG_INT(r4,c2) | CALL_REG_FUNC_REG(r2,c3,r3)","r1=R23;r2=R36;r3=R26;c1=int:1;r4=R27;c2=int:256;c3=func@25784","benchmark_rexxcps_levelb_noopt",486
668,76,5,2,7,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | LINKATTR1_REG_REG_INT(r3,r2,c2) | MINATTRS_REG_REG_INT(r1,r3,c3) | LINKATTR1_REG_REG_REG(r4,r1,r3)","r1=R22;r2=R37;c1=int:17;r3=R25;c2=int:16;c3=int:0;r4=R24","trace",6103
669,76,5,2,6,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | MINATTRS_REG_REG_INT(r3,r1,c2) | LINKATTR1_REG_REG_REG(r4,r3,r1) | UNLINK_REG(r1)","r1=R25;r2=R37;c1=int:16;r3=R22;c2=int:0;r4=R24","trace",6107
670,46,3,2,4,over_3_symbols,"LINKATTR1_REG_REG_REG(r1,r2,r3) | UNLINK_REG(r3) | SCOPY_REG_REG(r1,r4) | UNLINK_REG(r1)","r1=R24;r2=R22;r3=R25;r4=R4","trace",6115
671,46,3,2,5,over_3_symbols,"MINATTRS_REG_REG_INT(r1,r2,c1) | LINKATTR1_REG_REG_REG(r3,r1,r2) | UNLINK_REG(r2) | SCOPY_REG_REG(r3,r4)","r1=R22;r2=R25;c1=int:0;r3=R24;r4=R4","trace",6111
672,46,3,2,4,over_3_symbols,"UNLINK_REG(r1) | SCOPY_REG_REG(r2,r3) | UNLINK_REG(r2) | UNLINK_REG(r4)","r1=R25;r2=R24;r3=R4;r4=R22","trace",6119
673,45,3,1,6,over_3_symbols,"UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r1,r2,c1) | LINKATTR1_REG_REG_INT(r3,r2,c2) | MINATTRS_REG_REG_INT(r1,r3,c3)","r1=R9;r2=R18;c1=int:8;r3=R16;c2=int:2;c3=int:0","stem",631
674,45,3,1,6,over_3_symbols,"UNLINK_REG(r1) | UNLINK_REG(r2) | LINKATTR1_REG_REG_INT(r2,r3,c1) | LINKATTR1_REG_REG_INT(r4,r3,c2)","r1=R15;r2=R9;r3=R18;c1=int:8;r4=R16;c2=int:2","stem",629
675,31,2,2,5,over_3_symbols,"ICOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r2,r3,c1) | LINKATTR1_REG_REG_INT(r1,r3,c2)","r1=R25;r2=R22;r3=R37;c1=int:17;c2=int:16","trace",6098
676,31,2,2,5,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | ICOPY_REG_REG(r1,r3) | UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r3,r2,c2)","r1=R25;r2=R37;c1=int:16;r3=R22;c2=int:17","trace",6094
677,31,2,2,6,over_3_symbols,"UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r2,r3,c1) | LINKATTR1_REG_REG_INT(r1,r3,c2) | MINATTRS_REG_REG_INT(r2,r1,c3)","r1=R25;r2=R22;r3=R37;c1=int:17;c2=int:16;c3=int:0","trace",6101
678,30,2,1,5,over_3_symbols,"SCOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | UNLINK_REG(r3) | LINKATTR1_REG_REG_INT(r3,r4,c1)","r1=R15;r2=R19;r3=R9;r4=R18;c1=int:8","stem",626
679,30,11,2,4,over_3_symbols,"SETNUMCAS_INT(c1) | SETNUMSTD_INT(c1) | NULL_REG(r1) | SCOPY_REG_REG(r2,r3)","c1=int:1;r1=R3;r2=R2;r3=R15","_address",5609
680,30,11,2,6,over_3_symbols,"SETNUMSTD_INT(c1) | NULL_REG(r1) | SCOPY_REG_REG(r2,r3) | LOAD_REG_INT(r4,c2)","c1=int:1;r1=R3;r2=R2;r3=R15;r4=R4;c2=int:3","_address",5611
681,16,1,1,7,over_3_symbols,"BRF_ID_REG(c1,r1) | ISUB_REG_REG_REG(r2,r3,r4) | SETSTRPOS_REG_REG(r5,r2) | SUBSTRING_REG_REG_REG(r6,r5,r4)","c1=label@5817;r1=R12;r2=R16;r3=R14;r4=R13;r5=R15;r6=R17","trace",5798
682,16,1,1,8,over_3_symbols,"COPY_REG_REG(r1,r2) | COPY_REG_REG(r3,r4) | ICOPY_REG_REG(r5,r6) | SCOPY_REG_REG(r7,r8)","r1=R26;r2=R0;r3=R22;r4=R1;r5=R25;r6=R2;r7=R24;r8=R4","trace",6019
683,16,1,1,8,over_3_symbols,"COPY_REG_REG(r1,r2) | ICOPY_REG_REG(r3,r4) | SCOPY_REG_REG(r5,r6) | LOAD_REG_INT(r7,c1)","r1=R22;r2=R1;r3=R25;r4=R2;r5=R24;r6=R4;r7=R21;c1=int:1","trace",6022
684,16,1,1,5,over_3_symbols,"COPY_REG_REG(r1,r2) | LINKATTR1_REG_REG_INT(r3,r2,c1) | COPY_REG_REG(r4,r3) | UNLINK_REG(r3)","r1=R0;r2=R37;r3=R21;c1=int:17;r4=R1","trace",5998
685,16,1,1,5,over_3_symbols,"COPY_REG_REG(r1,r2) | UNLINK_REG(r2) | LINKATTR1_REG_REG_INT(r2,r3,c1) | ICOPY_REG_REG(r4,r2)","r1=R1;r2=R21;r3=R37;c1=int:16;r4=R2","trace",6005
686,16,1,1,7,over_3_symbols,"ICOPY_REG_REG(r1,r2) | SCOPY_REG_REG(r3,r4) | LOAD_REG_INT(r5,c1) | IGT_REG_REG_REG(r6,r5,r1)","r1=R25;r2=R2;r3=R24;r4=R4;r5=R21;c1=int:1;r6=R20","trace",6025
687,16,1,1,6,over_3_symbols,"ICOPY_REG_REG(r1,r2) | UNLINK_REG(r2) | COPY_REG_REG(r3,r4) | COPY_REG_REG(r5,r6)","r1=R2;r2=R21;r3=R26;r4=R0;r5=R22;r6=R1","trace",6014
